Order ID,Purchase Date,Ship Date,Returned,Return Date,Continent,Country,City,Store ID,Store Name,Store Type,Channel,Priority,Payment Method,Promotion ID,Promotion Name,Customer ID,Customer Segment,Loyalty Tier,Salesperson ID,Salesperson Department,Product ID,SKU,Product Name,Category,Subcategory,Brand,Quantity,Unit Cost,Unit Price,Discount Amount,Tax Amount,Shipping Cost,Gross Sales,Net Sales,COGS,Gross Profit 
O901162,2024-03-22,2024-03-28,No,,Africa,South Africa,Cape Town,S002,Everyday Store - Cape Town,Outlet,Online,Normal,Card,CLEARANCE15,Clearance 15%,C00944,Family,None,E0070,Customer Care,P0132,SKU-100131,Local Snacks Premium,Grocery,Snacks,Local,3,21,37,17,14,0,111,94,63,31
O901163,2024-10-31,2024-11-05,No,,Europe,United Kingdom,Manchester,S018,ValueMart - Manchester,High Street,Online,Normal,EFT,WEEKEND10,Weekend 10%,C00482,Family,None,E0048,Customer Care,P0022,SKU-100021,Logitech Accessories Max,Electronics,Accessories,Logitech,2,423,506,101,73,80,1012,911,846,65
O901164,2024-09-17,2024-09-18,No,,North America,United States,Los Angeles,S015,Main Street Retail - Los Angeles,Warehouse,Online,High,Finance,LOYALTY5,Loyalty 5%,C01101,Family,Bronze,E0065,Corporate,P0006,SKU-100005,Local Snacks Value,Grocery,Snacks,Local,2,5,8,1,1,0,16,15,10,5
O901165,2024-04-29,2024-05-04,No,,Africa,South Africa,Pretoria,S005,ValueMart - Pretoria,Warehouse,Partner,Normal,Wallet,CLEARANCE15,Clearance 15%,C00247,Business,None,E0058,Customer Care,P0042,SKU-100041,Local Beverages Value,Grocery,Beverages,Local,2,27,37,13,9,60,74,61,54,7
O901166,2024-08-30,,No,,Europe,United Kingdom,Manchester,S018,ValueMart - Manchester,High Street,In-Store,Normal,Cash,NONE,No Promotion,C00127,Enterprise,None,E0004,Upgrades,P0045,SKU-100044,Dyson Cleaning Standard,Home,Cleaning,Dyson,3,642,1120,0,269,0,3360,3360,1926,1434
O901167,2024-02-13,2024-02-15,No,,North America,United States,Seattle,S013,Tech & Home - Seattle,Mall,Online,Normal,Card,BUNDLE12,Bundle 12%,C00175,Student,None,E0039,Customer Care,P0145,SKU-100144,Lenovo Laptops Air,Electronics,Laptops,Lenovo,2,1852,2189,613,301,80,4378,3765,3704,61
O901168,2024-12-09,,No,,Europe,United Kingdom,Birmingham,S020,Tech & Home - Birmingham,High Street,In-Store,Normal,EFT,LOYALTY5,Loyalty 5%,C00868,Student,None,E0065,Corporate,P0172,SKU-100171,Anker Accessories Basic,Electronics,Accessories,Anker,4,654,985,197,299,0,3940,3743,2616,1127
O901169,2024-08-04,,Yes,2024-09-02,Europe,United Kingdom,Manchester,S019,Everyday Store - Manchester,Mall,In-Store,Normal,Wallet,CLEARANCE15,Clearance 15%,C00470,Business,Silver,E0016,Upgrades,P0091,SKU-100090,Local Snacks Value,Grocery,Snacks,Local,1,16,23,4,2,0,23,19,16,3
O901170,2024-10-10,,No,,Europe,United Kingdom,Manchester,S018,ValueMart - Manchester,High Street,In-Store,Normal,EFT,WEEKEND10,Weekend 10%,C00509,Business,Bronze,E0023,Customer Care,P0165,SKU-100164,Local Household Value,Grocery,Household,Local,2,9,12,3,2,0,24,21,18,3
O901171,2024-08-03,,No,,North America,United States,Chicago,S012,Main Street Retail - Chicago,Outlet,In-Store,High,EFT,CLEARANCE15,Clearance 15%,C00943,Family,None,E0051,New Sales,P0028,SKU-100027,Local Household Eco,Grocery,Household,Local,3,28,35,21,7,0,105,84,84,0
O901172,2024-02-03,,No,,Europe,United Kingdom,Manchester,S018,ValueMart - Manchester,High Street,In-Store,Normal,Card,NONE,No Promotion,C00543,Family,Silver,E0055,Corporate,P0064,SKU-100063,Logitech Accessories Plus,Electronics,Accessories,Logitech,2,1661,2008,0,321,0,4016,4016,3322,694
O901173,2024-11-18,2024-11-22,Yes,2024-12-07,Africa,South Africa,Pretoria,S004,Tech & Home - Pretoria,Warehouse,Partner,Normal,Card,BUNDLE12,Bundle 12%,C00292,Business,None,E0021,New Sales,P0099,SKU-100098,Apple Tablets Pro,Electronics,Tablets,Apple,2,927,1191,286,314,45,2382,2096,1854,242
O901174,2024-08-11,2024-08-13,No,,Africa,Kenya,Kisumu,S008,Tech & Home - Kisumu,Warehouse,Online,Normal,Card,LOYALTY5,Loyalty 5%,C01095,Business,Gold,E0052,Corporate,P0069,SKU-100068,Samsung Phones Basic,Electronics,Phones,Samsung,2,1931,2296,230,654,45,4592,4362,3862,500
O901175,2024-06-02,,No,,Europe,United Kingdom,London,S017,ValueMart - London,High Street,In-Store,Low,EFT,WEEKEND10,Weekend 10%,C01180,Family,None,E0009,New Sales,P0114,SKU-100113,Apple Phones Pro,Electronics,Phones,Apple,1,1677,2302,230,166,0,2302,2072,1677,395
O901176,2024-07-27,2024-07-28,No,,Africa,Kenya,Kisumu,S008,Tech & Home - Kisumu,Warehouse,Online,Normal,Card,WEEKEND10,Weekend 10%,C00335,Family,Silver,E0027,Customer Care,P0092,SKU-100091,Apple Tablets Max,Electronics,Tablets,Apple,1,1837,2353,235,318,45,2353,2118,1837,281
O901177,2024-03-25,,No,,North America,United States,Austin,S011,City Outlet - Austin,Mall,In-Store,Normal,EFT,CLEARANCE15,Clearance 15%,C01047,Family,None,E0013,Corporate,P0143,SKU-100142,Dell Laptops Pro,Electronics,Laptops,Dell,1,1018,1343,228,89,0,1343,1115,1018,97
O901178,2024-05-28,,No,,North America,United States,New York,S009,ValueMart - New York,Warehouse,In-Store,Low,Cash,NONE,No Promotion,C00200,Business,Gold,E0055,Corporate,P0032,SKU-100031,Acer Laptops Plus,Electronics,Laptops,Acer,1,524,638,32,48,0,638,606,524,82
O901179,2024-10-02,2024-10-07,No,,Africa,South Africa,Durban,S003,Everyday Store - Durban,Mall,Online,Normal,Card,NONE,No Promotion,C00992,Enterprise,Bronze,E0009,New Sales,P0121,SKU-100120,Local Kids Premium (S),Clothing,Kids,Local,3,84,133,20,57,80,399,379,252,127
O901180,2024-09-21,,No,,Africa,South Africa,Johannesburg,S001,ValueMart - Johannesburg,High Street,In-Store,Normal,Card,NONE,No Promotion,C00946,Business,Gold,E0019,Customer Care,P0103,SKU-100102,Asus Laptops Plus,Electronics,Laptops,Asus,4,1103,1452,0,871,0,5808,5808,4412,1396
O901181,2024-10-02,2024-10-07,No,,Europe,United Kingdom,Birmingham,S020,Tech & Home - Birmingham,High Street,Partner,Normal,Card,BUNDLE12,Bundle 12%,C00808,Family,None,E0049,Customer Care,P0048,SKU-100047,Local Household Eco,Grocery,Household,Local,3,11,15,7,3,30,45,38,33,5
O901182,2024-02-16,,No,,Europe,United Kingdom,Manchester,S018,ValueMart - Manchester,High Street,In-Store,High,Card,CLEARANCE15,Clearance 15%,C00639,Business,None,E0065,Corporate,P0113,SKU-100112,Lenovo Laptops Pro,Electronics,Laptops,Lenovo,1,607,872,174,56,0,872,698,607,91
O901183,2024-04-02,,No,,North America,United States,Austin,S011,City Outlet - Austin,Mall,In-Store,Normal,Card,LOYALTY5,Loyalty 5%,C00101,Budget,Silver,E0015,Customer Care,P0169,SKU-100168,Belkin Accessories Pro,Electronics,Accessories,Belkin,1,902,1441,101,107,0,1441,1340,902,438
O901184,2024-02-01,,No,,North America,United States,Seattle,S013,Tech & Home - Seattle,Mall,In-Store,Normal,Card,BUNDLE12,Bundle 12%,C00092,Business,Bronze,E0045,Upgrades,P0178,SKU-100177,Local Snacks Eco,Grocery,Snacks,Local,1,16,28,5,2,0,28,23,16,7
O901185,2024-03-05,,No,,Europe,United Kingdom,Manchester,S018,ValueMart - Manchester,High Street,In-Store,Normal,Card,BUNDLE12,Bundle 12%,C00425,Family,Bronze,E0054,Corporate,P0102,SKU-100101,Samsung Tablets Basic,Electronics,Tablets,Samsung,1,1055,1772,301,118,0,1772,1471,1055,416
O901186,2024-11-29,,No,,North America,United States,Chicago,S012,Main Street Retail - Chicago,Outlet,In-Store,Normal,Cash,CLEARANCE15,Clearance 15%,C00115,Enterprise,None,E0049,Customer Care,P0154,SKU-100153,Samsung Phones Pro,Electronics,Phones,Samsung,2,1270,1986,596,270,0,3972,3376,2540,836
O901187,2024-05-20,,No,,Europe,United Kingdom,Manchester,S019,Everyday Store - Manchester,Mall,In-Store,Normal,Card,BUNDLE12,Bundle 12%,C00367,Budget,Silver,E0007,Upgrades,P0065,SKU-100064,Local Beverages Eco,Grocery,Beverages,Local,4,9,12,8,3,0,48,40,36,4
O901188,2024-06-08,2024-06-11,No,,Europe,United Kingdom,London,S016,Everyday Store - London,Mall,Online,Low,Card,CLEARANCE15,Clearance 15%,C00103,Business,None,E0042,Upgrades,P0106,SKU-100105,Samsung Tablets Pro,Electronics,Tablets,Samsung,4,1692,2241,1614,588,60,8964,7350,6768,582
O901189,2024-04-23,2024-04-25,No,,North America,United States,Austin,S011,City Outlet - Austin,Mall,Online,Normal,Card,BUNDLE12,Bundle 12%,C00060,Business,Silver,E0058,Customer Care,P0138,SKU-100137,Local Beverages Value,Grocery,Beverages,Local,4,5,7,3,2,80,28,25,20,5
O901190,2024-04-04,2024-04-11,No,,Africa,Kenya,Kisumu,S008,Tech & Home - Kisumu,Warehouse,Online,High,EFT,CLEARANCE15,Clearance 15%,C00529,Business,Silver,E0052,Corporate,P0095,SKU-100094,Apple Tablets Max,Electronics,Tablets,Apple,1,834,1494,224,190,60,1494,1270,834,436
O901191,2024-08-05,2024-08-07,No,,Europe,United Kingdom,Birmingham,S021,Main Street Retail - Birmingham,High Street,Partner,High,Cash,WEEKEND10,Weekend 10%,C00711,Family,None,E0030,Corporate,P0086,SKU-100085,Apple Tablets Air,Electronics,Tablets,Apple,1,1197,1644,164,118,30,1644,1480,1197,283
O901192,2024-02-04,,No,,North America,United States,Los Angeles,S015,Main Street Retail - Los Angeles,Warehouse,In-Store,Normal,Card,NONE,No Promotion,C00980,Family,None,E0061,New Sales,P0110,SKU-100109,Google Phones Air,Electronics,Phones,Google,2,1449,2086,0,334,0,4172,4172,2898,1274
O901193,2024-05-08,2024-05-13,Yes,2024-06-06,North America,United States,New York,S009,ValueMart - New York,Warehouse,Online,Normal,Wallet,LOYALTY5,Loyalty 5%,C00190,Business,None,E0048,Customer Care,P0026,SKU-100025,Local Women Standard (S),Clothing,Women,Local,3,129,155,23,35,80,465,442,387,55
O901194,2024-09-10,2024-09-15,No,,Europe,United Kingdom,Manchester,S018,ValueMart - Manchester,High Street,Online,Normal,Finance,NONE,No Promotion,C00222,Business,Silver,E0061,New Sales,P0004,SKU-100003,LG Appliances Eco,Home,Appliances,LG,1,72,93,0,7,30,93,93,72,21
O901195,2024-05-14,,No,,North America,United States,Chicago,S012,Main Street Retail - Chicago,Outlet,In-Store,Normal,Finance,WEEKEND10,Weekend 10%,C00028,Family,None,E0035,Corporate,P0114,SKU-100113,Apple Phones Pro,Electronics,Phones,Apple,4,1677,2302,1197,641,0,9208,8011,6708,1303
O901196,2024-09-02,2024-09-05,No,,Africa,South Africa,Pretoria,S004,Tech & Home - Pretoria,Warehouse,Online,Normal,Card,CLEARANCE15,Clearance 15%,C00110,Budget,Silver,E0027,Customer Care,P0043,SKU-100042,LG Appliances Premium,Home,Appliances,LG,2,144,199,80,48,30,398,318,288,30
O901197,2024-05-15,2024-05-20,No,,Europe,United Kingdom,Manchester,S018,ValueMart - Manchester,High Street,Partner,Normal,EFT,WEEKEND10,Weekend 10%,C00945,Student,None,E0045,Upgrades,P0013,SKU-100012,Local Kids Eco (S),Clothing,Kids,Local,1,54,68,7,5,30,68,61,54,7
O901198,2024-01-25,,No,,Africa,Kenya,Kisumu,S008,Tech & Home - Kisumu,Warehouse,In-Store,High,EFT,LOYALTY5,Loyalty 5%,C00665,Business,Bronze,E0033,Upgrades,P0129,SKU-100128,Belkin Accessories Air,Electronics,Accessories,Belkin,1,1558,2119,148,296,0,2119,1971,1558,413
O901199,2024-02-09,2024-02-10,No,,North America,United States,Chicago,S012,Main Street Retail - Chicago,Outlet,Online,Normal,Wallet,WEEKEND10,Weekend 10%,C00957,Budget,None,E0044,Customer Care,P0074,SKU-100073,Local Women Standard (L),Clothing,Women,Local,1,60,86,11,6,30,86,75,60,15
O901200,2024-04-15,,No,,Europe,United Kingdom,Manchester,S018,ValueMart - Manchester,High Street,In-Store,Normal,Finance,CLEARANCE15,Clearance 15%,C01007,Family,None,E0011,Customer Care,P0158,SKU-100157,Local Household Value,Grocery,Household,Local,1,7,11,2,1,0,11,9,7,2
O901201,2024-08-31,,No,,Africa,South Africa,Johannesburg,S001,ValueMart - Johannesburg,High Street,In-Store,Low,Card,NONE,No Promotion,C01137,Business,None,E0069,New Sales,P0050,SKU-100049,Samsung Appliances Value,Home,Appliances,Samsung,1,1148,1352,68,193,0,1352,1284,1148,136
O901202,2024-04-09,2024-04-10,No,,Africa,South Africa,Durban,S003,Everyday Store - Durban,Mall,Online,Normal,Card,WEEKEND10,Weekend 10%,C00793,Enterprise,None,E0032,New Sales,P0156,SKU-100155,Anker Accessories Pro,Electronics,Accessories,Anker,2,1383,2280,547,602,60,4560,4013,2766,1247
O901203,2024-01-19,,No,,Europe,United Kingdom,London,S017,ValueMart - London,High Street,In-Store,Normal,Card,NONE,No Promotion,C00547,Family,Silver,E0030,Corporate,P0038,SKU-100037,Apple Tablets Max,Electronics,Tablets,Apple,4,821,1011,202,307,0,4044,3842,3284,558
O901204,2024-06-25,,No,,North America,United States,Seattle,S013,Tech & Home - Seattle,Mall,In-Store,Normal,Finance,CLEARANCE15,Clearance 15%,C00972,Student,None,E0065,Corporate,P0113,SKU-100112,Lenovo Laptops Pro,Electronics,Laptops,Lenovo,1,607,872,148,58,0,872,724,607,117
O901205,2024-07-04,,No,,North America,United States,Chicago,S012,Main Street Retail - Chicago,Outlet,In-Store,Normal,Card,NONE,No Promotion,C00537,Family,Gold,E0055,Corporate,P0067,SKU-100066,Tefal Kitchen Premium,Home,Kitchen,Tefal,3,95,128,12,30,0,384,372,285,87
O901206,2024-12-08,,No,,Africa,Kenya,Mombasa,S007,Tech & Home - Mombasa,Warehouse,In-Store,Normal,EFT,WEEKEND10,Weekend 10%,C01132,Business,None,E0014,New Sales,P0116,SKU-100115,Bosch Appliances Value,Home,Appliances,Bosch,1,1070,1402,210,179,0,1402,1192,1070,122
O901207,2024-11-14,2024-11-19,No,,Europe,United Kingdom,Manchester,S018,ValueMart - Manchester,High Street,Online,Normal,Wallet,BUNDLE12,Bundle 12%,C01029,Budget,Silver,E0066,Upgrades,P0117,SKU-100116,Acer Laptops Pro,Electronics,Laptops,Acer,2,639,953,324,127,80,1906,1582,1278,304
O901208,2024-03-09,2024-03-16,No,,Africa,South Africa,Pretoria,S005,ValueMart - Pretoria,Warehouse,Partner,Normal,Card,CLEARANCE15,Clearance 15%,C00125,Family,Bronze,E0040,New Sales,P0177,SKU-100176,LG Appliances Value,Home,Appliances,LG,1,107,148,27,18,60,148,121,107,14
O901209,2024-10-03,2024-10-09,No,,North America,United States,New York,S009,ValueMart - New York,Warehouse,Online,High,Wallet,CLEARANCE15,Clearance 15%,C00477,Budget,Bronze,E0005,Corporate,P0097,SKU-100096,Lenovo Laptops Air,Electronics,Laptops,Lenovo,3,1239,1655,745,338,60,4965,4220,3717,503
O901210,2024-02-22,,No,,Africa,Kenya,Mombasa,S007,Tech & Home - Mombasa,Warehouse,In-Store,Normal,Card,NONE,No Promotion,C00464,Business,None,E0058,Customer Care,P0143,SKU-100142,Dell Laptops Pro,Electronics,Laptops,Dell,1,1018,1343,67,191,0,1343,1276,1018,258
O901211,2024-01-26,2024-02-01,No,,North America,United States,Seattle,S013,Tech & Home - Seattle,Mall,Partner,Normal,Card,WEEKEND10,Weekend 10%,C01161,Student,None,E0027,Customer Care,P0041,SKU-100040,Local Men Value (S),Clothing,Men,Local,2,68,109,22,16,80,218,196,136,60
O901212,2024-12-20,,No,,Africa,South Africa,Cape Town,S002,Everyday Store - Cape Town,Outlet,In-Store,Low,Wallet,LOYALTY5,Loyalty 5%,C00031,Business,Bronze,E0024,Customer Care,P0030,SKU-100029,Local Kids Value (L),Clothing,Kids,Local,2,73,125,20,34,0,250,230,146,84
O901213,2024-12-12,2024-12-16,No,,Africa,South Africa,Pretoria,S004,Tech & Home - Pretoria,Warehouse,Online,High,Card,NONE,No Promotion,C00062,Enterprise,Bronze,E0066,Upgrades,P0012,SKU-100011,Samsung Appliances Value,Home,Appliances,Samsung,1,540,857,43,122,60,857,814,540,274
O901214,2024-04-30,2024-05-05,No,,North America,United States,New York,S010,Everyday Store - New York,Warehouse,Online,High,Card,WEEKEND10,Weekend 10%,C00764,Budget,None,E0050,Customer Care,P0049,SKU-100048,Apple Phones Plus,Electronics,Phones,Apple,1,1394,1875,188,135,45,1875,1687,1394,293
O901215,2024-03-11,2024-03-13,No,,Africa,South Africa,Cape Town,S002,Everyday Store - Cape Town,Outlet,Online,Normal,EFT,LOYALTY5,Loyalty 5%,C00566,Student,Bronze,E0054,Corporate,P0124,SKU-100123,Acer Laptops Air,Electronics,Laptops,Acer,1,833,1098,110,148,45,1098,988,833,155
O901216,2024-07-25,2024-07-27,No,,Africa,South Africa,Pretoria,S004,Tech & Home - Pretoria,Warehouse,Online,Normal,Finance,CLEARANCE15,Clearance 15%,C00008,Family,Silver,E0026,Customer Care,P0009,SKU-100008,Apple Tablets Basic,Electronics,Tablets,Apple,1,1395,2251,383,280,0,2251,1868,1395,473
O901217,2024-08-09,,No,,Europe,United Kingdom,Manchester,S019,Everyday Store - Manchester,Mall,In-Store,Low,Finance,LOYALTY5,Loyalty 5%,C00897,Enterprise,Gold,E0010,New Sales,P0098,SKU-100097,Logitech Accessories Max,Electronics,Accessories,Logitech,3,492,872,209,193,0,2616,2407,1476,931
O901218,2024-04-25,,No,,Africa,South Africa,Durban,S003,Everyday Store - Durban,Mall,In-Store,Low,Card,NONE,No Promotion,C00805,Student,Gold,E0048,Customer Care,P0004,SKU-100003,LG Appliances Eco,Home,Appliances,LG,1,72,93,3,14,0,93,90,72,18
O901219,2024-10-14,,No,,Africa,South Africa,Pretoria,S004,Tech & Home - Pretoria,Warehouse,In-Store,Normal,EFT,WEEKEND10,Weekend 10%,C00551,Family,Gold,E0061,New Sales,P0103,SKU-100102,Asus Laptops Plus,Electronics,Laptops,Asus,4,1103,1452,755,758,0,5808,5053,4412,641
O901220,2024-07-26,,No,,Africa,Kenya,Mombasa,S007,Tech & Home - Mombasa,Warehouse,In-Store,Normal,EFT,LOYALTY5,Loyalty 5%,C01135,Budget,Bronze,E0019,Customer Care,P0076,SKU-100075,Belkin Accessories Plus,Electronics,Accessories,Belkin,1,1268,1760,176,238,0,1760,1584,1268,316
O901221,2024-10-16,,No,,Africa,South Africa,Johannesburg,S001,ValueMart - Johannesburg,High Street,In-Store,High,Card,LOYALTY5,Loyalty 5%,C00480,Business,Silver,E0070,Customer Care,P0136,SKU-100135,Samsung Phones Basic,Electronics,Phones,Samsung,1,373,622,62,84,0,622,560,373,187
O901222,2024-07-04,,No,,Europe,United Kingdom,Birmingham,S021,Main Street Retail - Birmingham,High Street,In-Store,Normal,Wallet,NONE,No Promotion,C00149,Student,None,E0047,Corporate,P0125,SKU-100124,Logitech Accessories Basic,Electronics,Accessories,Logitech,2,1064,1675,168,255,0,3350,3182,2128,1054
O901223,2024-12-25,,No,,North America,United States,Seattle,S013,Tech & Home - Seattle,Mall,In-Store,Normal,Card,CLEARANCE15,Clearance 15%,C00485,Family,Silver,E0017,New Sales,P0006,SKU-100005,Local Snacks Value,Grocery,Snacks,Local,4,5,8,6,2,0,32,26,20,6
O901224,2024-01-03,,No,,Europe,United Kingdom,Birmingham,S021,Main Street Retail - Birmingham,High Street,In-Store,Low,Card,BUNDLE12,Bundle 12%,C01183,Budget,None,E0024,Customer Care,P0134,SKU-100133,Google Phones Max,Electronics,Phones,Google,4,487,645,361,178,0,2580,2219,1948,271
O901225,2024-09-06,,No,,Africa,South Africa,Durban,S003,Everyday Store - Durban,Mall,In-Store,Low,Finance,CLEARANCE15,Clearance 15%,C00740,Student,Silver,E0043,Customer Care,P0119,SKU-100118,Local Kids Eco (L),Clothing,Kids,Local,2,79,126,38,32,0,252,214,158,56
O901226,2024-12-10,2024-12-17,No,,Africa,South Africa,Pretoria,S005,ValueMart - Pretoria,Warehouse,Online,Low,EFT,CLEARANCE15,Clearance 15%,C00608,Business,Bronze,E0050,Customer Care,P0125,SKU-100124,Logitech Accessories Basic,Electronics,Accessories,Logitech,1,1064,1675,251,214,80,1675,1424,1064,360
O901227,2024-09-01,,No,,Europe,United Kingdom,Manchester,S019,Everyday Store - Manchester,Mall,In-Store,Normal,Card,BUNDLE12,Bundle 12%,C00283,Business,Bronze,E0056,Corporate,P0104,SKU-100103,Local Snacks Premium,Grocery,Snacks,Local,1,12,21,4,1,0,21,17,12,5
O901228,2024-12-14,2024-12-17,No,,Africa,South Africa,Cape Town,S002,Everyday Store - Cape Town,Outlet,Online,Normal,Card,NONE,No Promotion,C00751,Family,None,E0035,Corporate,P0068,SKU-100067,Samsung Phones Pro,Electronics,Phones,Samsung,2,905,1219,49,358,45,2438,2389,1810,579
O901229,2024-01-01,,No,,Europe,United Kingdom,London,S017,ValueMart - London,High Street,In-Store,Normal,Wallet,BUNDLE12,Bundle 12%,C00006,Business,None,E0019,Customer Care,P0033,SKU-100032,Local Men Eco (L),Clothing,Men,Local,3,82,134,48,28,0,402,354,246,108
O901230,2024-01-28,2024-02-01,No,,Africa,South Africa,Cape Town,S002,Everyday Store - Cape Town,Outlet,Partner,Normal,Finance,WEEKEND10,Weekend 10%,C00818,Family,Bronze,E0029,New Sales,P0017,SKU-100016,Russell Hobbs Kitchen Value,Home,Kitchen,Russell Hobbs,1,854,1275,153,168,30,1275,1122,854,268
O901231,2024-05-23,2024-05-24,No,,Europe,United Kingdom,London,S016,Everyday Store - London,Mall,Online,High,EFT,LOYALTY5,Loyalty 5%,C01031,Budget,Bronze,E0021,New Sales,P0046,SKU-100045,Dell Laptops Max,Electronics,Laptops,Dell,1,620,745,74,54,0,745,671,620,51
O901232,2024-08-02,2024-08-03,No,,Europe,United Kingdom,London,S017,ValueMart - London,High Street,Online,Low,Card,CLEARANCE15,Clearance 15%,C00330,Business,Bronze,E0034,Corporate,P0047,SKU-100046,Bosch Cleaning Standard,Home,Cleaning,Bosch,2,774,1348,404,183,60,2696,2292,1548,744
O901233,2024-11-08,,No,,Africa,South Africa,Cape Town,S002,Everyday Store - Cape Town,Outlet,In-Store,High,Card,LOYALTY5,Loyalty 5%,C01152,Budget,None,E0008,Customer Care,P0090,SKU-100089,Samsung Appliances Premium,Home,Appliances,Samsung,1,655,864,43,123,0,864,821,655,166
O901234,2024-04-26,,No,,Africa,South Africa,Durban,S003,Everyday Store - Durban,Mall,In-Store,Normal,Wallet,LOYALTY5,Loyalty 5%,C00381,Student,Bronze,E0055,Corporate,P0081,SKU-100080,Local Household Premium,Grocery,Household,Local,4,8,14,3,8,0,56,53,32,21
O901235,2024-12-14,,No,,Africa,South Africa,Pretoria,S005,ValueMart - Pretoria,Warehouse,In-Store,Normal,Wallet,NONE,No Promotion,C00090,Student,None,E0005,Corporate,P0052,SKU-100051,Local Women Premium (M),Clothing,Women,Local,1,113,149,4,22,0,149,145,113,32
O901236,2024-11-26,2024-11-28,No,,Europe,United Kingdom,Birmingham,S021,Main Street Retail - Birmingham,High Street,Online,Normal,Card,LOYALTY5,Loyalty 5%,C01033,Business,None,E0040,New Sales,P0023,SKU-100022,Local Women Standard (L),Clothing,Women,Local,2,69,86,14,13,80,172,158,138,20
